"NMI","METER SERIAL NUMBER","CON/GEN","DATE","ESTIMATED?","00:00 - 00:30","00:30 - 01:00","01:00 - 01:30","01:30 - 02:00","02:00 - 02:30","02:30 - 03:00","03:00 - 03:30","03:30 - 04:00","04:00 - 04:30","04:30 - 05:00","05:00 - 05:30","05:30 - 06:00","06:00 - 06:30","06:30 - 07:00","07:00 - 07:30","07:30 - 08:00","08:00 - 08:30","08:30 - 09:00","09:00 - 09:30","09:30 - 10:00","10:00 - 10:30","10:30 - 11:00","11:00 - 11:30","11:30 - 12:00","12:00 - 12:30","12:30 - 13:00","13:00 - 13:30","13:30 - 14:00","14:00 - 14:30","14:30 - 15:00","15:00 - 15:30","15:30 - 16:00","16:00 - 16:30","16:30 - 17:00","17:00 - 17:30","17:30 - 18:00","18:00 - 18:30","18:30 - 19:00","19:00 - 19:30","19:30 - 20:00","20:00 - 20:30","20:30 - 21:00","21:00 - 21:30","21:30 - 22:00","22:00 - 22:30","22:30 - 23:00","23:00 - 23:30","23:30 - 00:00"
6407368008,1109087,Consumption,28/10/2017,No,0.138,0.1,0.075,0.1,0.063,0.1,0.063,0.087,0.075,0.087,0.063,0.087,0.075,0.075,0.163,0.15,0.313,0.287,0.263,0.125,0.163,0.15,0.25,0.2,0.425,0.487,0.087,0.263,0.325,0.25,0.275,0.3,0.313,0.188,0.175,0.175,0.15,0.163,0.175,0.113,0.1,0.338,0.45,0.425,0.425,0.588,0.475,0.138
6407368008,1109087,Consumption,29/10/2017,No,0.075,0.1,0.063,0.1,0.075,0.138,0.138,0.163,0.125,0.138,0.125,0.138,0.1,0.138,0.1,0.125,0.063,0.087,0.063,0.237,0.138,0.1,0.188,0.15,0.163,0.188,0.175,0.25,0.338,0.188,0.237,0.212,0.087,0.125,0.125,0.225,0.2,0.263,0.613,1.013,0.8,1.125,0.563,1.275,0.412,0.125,0.15,0.087
6407368008,1109087,Consumption,30/10/2017,No,0.087,0.075,0.075,0.087,0.063,0.1,0.063,0.087,0.075,0.125,0.113,0.163,0.113,0.237,0.825,0.388,0.313,0.487,0.425,0.412,0.563,0.188,0.725,0.087,0.063,0.087,0.063,0.087,0.063,0.087,0.487,0.412,0.138,0.15,0.113,0.25,0.362,0.375,0.275,0.3,0.388,0.487,0.625,0.45,0.537,0.5,0.237,0.163
6407368008,1109087,Consumption,31/10/2017,No,0.113,0.087,0.075,0.063,0.075,0.075,0.063,0.075,0.063,0.063,0.3,0.087,0.512,0.287,0.287,0.063,0.325,0.4,0.225,0.188,0.188,0.1,0.075,0.087,0.075,0.075,0.063,0.075,0.163,0.087,0.175,0.188,0.075,0.113,0.325,1.1,0.912,1.038,0.787,0.362,0.613,0.212,0.237,0.175,0.338,0.55,0.125,0.138
6407368008,1109087,Consumption,01/11/2017,No,0.087,0.1,0.063,0.087,0.063,0.075,0.063,0.087,0.063,0.075,0.075,0.075,0.087,0.175,0.575,0.5,0.1,0.287,0.463,0.95,0.313,0.613,0.35,0.7,0.237,0.138,0.275,0.138,0.087,0.1,0.1,0.087,0.125,0.212,0.338,0.263,0.313,0.375,0.275,0.388,0.537,0.463,0.463,0.35,0.4,0.675,0.438,0.225
6407368008,1109087,Consumption,02/11/2017,No,0.075,0.075,0.1,0.075,0.075,0.1,0.075,0.075,0.113,0.075,0.087,0.1,0.075,0.075,0.163,0.575,0.188,0.425,0.075,0.163,0.588,0.138,0.125,0.138,0.138,0.138,0.138,0.15,0.075,0.087,0.125,0.15,0.138,0.075,0.138,0.375,0.263,0.487,0.575,1.063,1.363,1.025,0.725,1.712,0.575,0.725,0.662,0.863
6407368008,1109087,Consumption,03/11/2017,No,0.188,0.675,0.15,0.15,0.138,0.125,0.15,0.1,0.15,0.113,0.2,0.7,0.175,0.212,0.175,0.3,0.275,0.15,0.2,0.138,0.113,0.063,0.163,0.075,0.063,0.075,0.063,0.075,0.063,0.063,0.225,0.688,0.125,0.15,0.163,0.2,0.25,0.45,0.5,0.45,1.35,1.15,1.075,0.938,0.887,0.65,0.362,0.087
6407368008,1109087,Consumption,04/11/2017,No,0.163,0.1,0.087,0.063,0.075,0.063,0.075,0.063,0.063,0.075,0.075,0.163,0.138,0.075,0.212,0.075,0.063,0.063,0.063,0.225,0.775,0.425,1.462,1.15,0.438,0.688,0.813,0.188,0.125,0.087,0.1,0.075,0.15,0.138,0.188,0.175,0.3,0.188,0.175,0.163,0.4,0.325,0.988,0.738,0.25,0.237,0.375,0.237
6407368008,1109087,Consumption,05/11/2017,No,0.1,0.063,0.075,0.063,0.075,0.05,0.075,0.063,0.1,0.075,0.087,0.113,0.113,0.125,0.087,0.1,0.063,0.05,0.425,0.325,0.275,0.4,0.5,0.125,0.3,0.138,0.287,0.1,0.212,0.175,0.1,0.212,0.15,0.113,0.087,0.237,0.113,0.113,0.988,0.813,0.75,0.563,0.338,0.6,0.4,0.313,0.125,0.075
6407368008,1109087,Consumption,06/11/2017,No,0.087,0.05,0.075,0.063,0.05,0.1,0.075,0.087,0.087,0.075,0.1,0.075,0.075,0.1,0.275,0.3,0.138,0.15,0.075,0.1,0.113,0.087,0.15,0.225,0.163,0.15,0.138,0.163,0.163,0.063,0.263,0.375,0.138,0.475,0.338,0.775,0.188,1.063,0.338,0.875,1.2,1.025,0.762,0.6,0.6,0.613,0.325,0.087
6407368008,1109087,Consumption,07/11/2017,No,0.063,0.05,0.087,0.063,0.063,0.087,0.063,0.063,0.075,0.05,0.075,0.075,0.063,0.063,0.188,0.075,0.175,0.338,0.738,0.463,0.287,0.313,0.1,0.138,0.2,0.15,0.25,0.163,0.15,0.163,0.113,0.1,0.075,0.087,0.625,0.525,0.087,0.287,0.2,0.512,1.313,1.063,1.013,0.463,0.275,0.263,0.725,0.775
6407368008,1109087,Consumption,08/11/2017,No,0.263,0.438,0.075,0.075,0.087,0.075,0.087,0.075,0.063,0.087,0.063,0.05,0.1,0.113,0.713,0.4,0.225,0.3,0.225,0.113,0.087,0.1,0.075,0.087,0.1,0.087,0.275,0.225,0.113,0.087,0.087,0.2,0.075,0.1,0.175,0.163,0.063,0.412,0.55,0.175,0.063,0.087,0.075,0.1,0.25,0.625,0.138,0.125
6407368008,1109087,Consumption,09/11/2017,No,0.138,0.15,0.138,0.113,0.063,0.087,0.075,0.063,0.087,0.063,0.05,0.087,0.063,0.1,0.713,0.188,0.45,0.15,0.087,0.063,0.087,0.138,0.113,0.15,0.1,0.125,0.087,0.087,0.1,0.212,0.1,0.063,0.175,0.163,0.163,0.188,0.15,0.212,0.313,0.412,0.6,0.425,0.525,0.438,0.588,0.475,0.35,0.475
6407368008,1109087,Consumption,10/11/2017,No,0.662,0.425,0.512,0.163,0.063,0.063,0.163,0.1,0.05,0.1,0.05,0.075,0.075,0.05,0.138,0.325,0.35,0.113,0.512,0.1,0.075,0.063,0.1,0.087,0.125,0.087,0.1,0.113,0.1,0.125,0.212,0.3,0.163,0.25,0.163,0.2,0.275,0.563,0.725,0.25,0.625,0.438,0.338,0.3,0.25,0.212,0.15,0.15
6407368008,1109087,Consumption,11/11/2017,No,0.125,0.1,0.063,0.087,0.063,0.1,0.063,0.087,0.063,0.087,0.075,0.063,0.087,0.063,0.15,0.075,0.075,0.075,0.113,0.338,0.688,0.425,0.512,0.525,0.375,0.212,0.537,0.225,0.225,0.175,0.2,0.113,0.175,0.138,0.15,0.113,0.175,0.125,0.15,0.65,0.537,0.375,0.375,0.412,0.438,0.163,0.225,0.125
6407368008,1109087,Consumption,12/11/2017,No,0.113,0.075,0.113,0.063,0.1,0.075,0.075,0.1,0.063,0.175,0.075,0.075,0.087,0.063,0.1,0.075,0.075,0.263,0.362,0.287,1.063,1.488,0.275,0.613,0.15,0.087,0.138,0.138,0.163,0.1,0.237,0.125,0.113,0.087,0.225,0.087,0.113,0.287,0.175,0.313,1.212,0.588,0.463,0.45,0.5,0.375,0.362,0.35
6407368008,1109087,Consumption,13/11/2017,No,0.362,0.35,0.237,0.1,0.075,0.087,0.075,0.063,0.075,0.075,0.063,0.075,0.063,0.138,0.675,0.287,0.087,0.087,0.075,0.1,0.05,0.075,0.2,0.313,0.188,0.1,0.138,0.1,0.087,0.125,0.063,0.75,0.675,0.625,0.512,0.475,0.675,0.55,0.388,0.463,0.787,0.775,0.738,0.575,0.525,0.5,0.8,0.45
6407368008,1109087,Consumption,14/11/2017,No,0.225,0.463,0.087,0.087,0.1,0.075,0.1,0.1,0.063,0.1,0.087,0.075,0.087,0.075,0.087,0.188,0.163,0.275,0.1,0.138,0.15,0.063,0.125,0.1,0.087,0.113,0.075,0.188,0.1,0.163,0.087,0.1,0.075,0.1,0.425,0.825,0.787,0.45,0.163,0.113,0.362,1.1,1.087,0.875,0.825,0.637,0.425,0.313
6407368008,1109087,Consumption,15/11/2017,No,0.287,0.2,0.1,0.087,0.1,0.1,0.087,0.087,0.1,0.087,0.087,0.087,0.075,0.1,0.087,0.2,0.188,0.188,0.425,0.412,0.362,0.275,0.163,0.1,0.087,0.1,0.087,0.188,0.163,0.075,0.1,0.087,0.075,0.1,0.1,0.075,0.113,0.237,0.2,0.25,0.237,0.175,0.237,0.25,0.388,0.212,0.113,0.075
6407368008,1109087,Consumption,16/11/2017,No,0.1,0.075,0.087,0.063,0.1,0.063,0.1,0.063,0.1,0.063,0.087,0.063,0.1,0.188,0.45,0.625,0.3,0.087,0.163,0.125,0.063,0.087,0.075,0.075,0.087,0.063,0.1,0.05,0.125,0.087,0.125,0.063,0.1,0.1,0.113,0.087,0.287,0.4,0.512,0.95,0.725,0.487,0.388,0.55,0.5,0.537,0.438,0.225
6407368008,1109087,Consumption,17/11/2017,No,0.087,0.138,0.075,0.075,0.1,0.075,0.063,0.087,0.063,0.063,0.1,0.063,0.075,0.625,1.125,0.263,0.188,0.2,0.188,0.713,0.15,0.563,0.075,0.087,0.063,0.087,0.138,0.225,0.163,0.212,0.2,0.4,0.2,0.263,0.25,0.525,0.412,0.75,0.275,0.375,0.388,0.237,0.275,0.313,0.338,0.338,0.338,0.175
6407368008,1109087,Consumption,18/11/2017,No,0.075,0.1,0.063,0.087,0.063,0.087,0.063,0.087,0.075,0.063,0.1,0.063,0.087,0.063,0.063,0.075,0.063,0.2,0.113,0.15,0.175,0.075,0.087,0.087,0.338,0.688,0.45,0.163,0.15,0.188,0.125,0.125,0.1,0.15,0.237,0.287,0.537,0.388,0.362,0.35,0.362,0.55,1.013,0.512,0.463,1.138,0.263,0.225
6407368008,1109087,Consumption,19/11/2017,No,0.163,0.2,0.225,0.087,0.087,0.063,0.075,0.087,0.05,0.1,0.063,0.075,0.087,0.063,0.1,0.063,0.05,0.15,0.113,0.313,0.087,0.125,0.225,0.15,0.087,0.113,0.212,0.275,0.125,0.637,0.25,0.338,0.388,0.487,0.45,0.4,0.662,0.625,0.5,0.512,0.512,0.512,0.425,0.45,0.375,0.362,0.212,0.125
6407368008,1109087,Consumption,20/11/2017,No,0.1,0.125,0.075,0.125,0.087,0.113,0.1,0.1,0.1,0.1,0.1,0.087,0.113,0.1,0.125,0.163,0.113,0.087,0.1,0.113,0.212,0.113,0.138,0.212,0.138,0.113,0.113,0.113,0.1,0.237,0.575,0.412,0.375,0.15,0.125,0.125,0.125,0.512,0.95,0.563,0.537,0.5,0.813,0.563,0.525,0.487,0.25,0.163
6407368008,1109087,Consumption,21/11/2017,No,0.125,0.113,0.113,0.1,0.1,0.113,0.113,0.113,0.1,0.237,0.1,0.113,0.1,0.087,0.113,0.125,0.412,0.55,0.412,0.675,0.175,0.15,0.113,0.1,0.113,0.113,0.1,0.113,0.113,0.125,0.125,0.4,0.637,0.563,0.6,0.6,0.588,0.588,0.412,0.287,0.263,0.563,0.85,0.45,0.775,0.45,0.588,0.113
6407368008,1109087,Consumption,22/11/2017,No,0.138,0.113,0.125,0.087,0.125,0.1,0.113,0.1,0.113,0.087,0.125,0.087,0.113,0.087,0.15,0.2,0.138,0.212,0.313,0.263,0.2,0.125,0.113,0.55,0.525,0.087,0.163,0.125,0.163,0.1,0.15,0.087,0.188,0.113,0.25,0.2,0.3,0.25,0.637,0.338,0.713,0.313,0.438,0.313,0.425,0.338,0.275,0.2
6407368008,1109087,Consumption,23/11/2017,No,0.138,0.125,0.188,0.138,0.125,0.087,0.125,0.087,0.113,0.087,0.113,0.1,0.1,0.113,0.087,0.125,0.1,0.275,0.138,0.588,0.2,0.263,0.15,0.163,0.1,0.463,0.412,0.4,0.35,0.225,0.237,0.225,0.163,0.175,0.35,0.163,0.15,0.15,0.212,0.25,0.225,0.25,0.225,0.237,0.25,0.338,0.3,0.188
6407368008,1109087,Consumption,24/11/2017,No,0.212,0.138,0.125,0.087,0.125,0.087,0.113,0.087,0.113,0.087,0.113,0.087,0.125,0.075,0.125,0.087,0.188,0.113,0.1,0.113,0.15,0.15,0.138,0.362,0.25,0.263,0.212,0.15,0.113,0.1,0.1,0.1,0.113,0.087,0.113,0.1,0.25,0.15,0.15,0.163,0.188,0.175,0.1,0.237,0.375,0.325,0.138,0.138
6407368008,1109087,Consumption,25/11/2017,No,0.125,0.125,0.113,0.113,0.188,0.237,0.125,0.125,0.113,0.1,0.113,0.1,0.113,0.1,0.1,0.1,0.087,0.087,0.087,0.1,0.087,0.087,0.1,0.512,0.113,0.125,0.087,0.125,0.362,0.85,1.425,0.912,1.138,0.237,0.212,0.463,0.463,0.425,0.438,0.425,0.5,0.45,0.45,0.65,0.412,0.537,0.438,0.425
6407368008,1109087,Consumption,26/11/2017,No,0.188,0.113,0.138,0.1,0.125,0.113,0.1,0.125,0.1,0.125,0.138,0.15,0.163,0.15,0.113,0.125,0.087,0.113,0.087,0.212,0.188,0.338,0.425,0.338,0.15,0.65,0.313,0.325,0.8,0.375,0.338,0.212,0.15,0.175,0.138,0.113,0.15,0.15,0.15,0.887,1,1.425,0.9,0.5,0.4,0.138,0.163,0.125
6407368008,1109087,Consumption,27/11/2017,No,0.15,0.125,0.125,0.125,0.138,0.125,0.113,0.113,0.138,0.125,0.1,0.125,0.138,0.5,0.375,0.25,0.45,0.338,0.525,0.438,0.125,0.125,0.237,0.175,1.6,0.963,0.65,0.175,0.175,0.163,0.113,0.138,0.113,0.55,0.9,1.138,0.475,0.3,0.4,0.425,0.45,0.9,0.875,0.613,0.688,0.588,0.875,0.313
6407368008,1109087,Consumption,28/11/2017,No,0.263,0.138,0.125,0.125,0.087,0.113,0.113,0.087,0.1,0.113,0.087,0.1,0.1,0.1,0.113,0.113,0.325,0.113,0.263,0.15,0.163,0.138,0.163,0.138,0.625,0.613,0.212,0.125,0.138,0.225,0.762,0.375,0.163,0.163,1.038,0.7,0.487,0.575,0.525,0.275,0.325,0.325,0.525,0.475,0.4,0.113,0.113,0.1
6407368008,1109087,Consumption,29/11/2017,No,0.1,0.1,0.087,0.087,0.087,0.1,0.087,0.087,0.075,0.087,0.1,0.075,0.1,0.537,0.15,0.637,0.2,0.55,0.113,0.138,0.138,0.125,0.1,0.1,0.1,0.075,0.15,0.138,0.163,0.338,1.975,1.975,1.625,1.263,1.113,0.65,0.55,0.463,0.738,0.662,0.7,0.625,0.662,0.713,0.762,0.825,0.375,0.237
6407368008,1109087,Consumption,30/11/2017,No,0.188,0.175,0.113,0.1,0.087,0.087,0.087,0.087,0.1,0.075,0.087,0.087,0.087,0.075,0.087,0.1,0.212,0.075,0.087,0.087,0.113,0.25,0.487,1.038,0.8,0.988,0.813,0.975,0.9,0.963,0.163,0.113,0.075,0.925,0.875,0.787,0.762,0.725,0.95,0.725,0.725,0.675,0.65,0.6,0.875,1.313,0.813,0.362
6407368008,1109087,Consumption,01/12/2017,No,0.1,0.113,0.075,0.113,0.075,0.113,0.087,0.087,0.087,0.075,0.087,0.087,0.113,0.138,0.362,0.35,0.125,0.1,0.188,0.3,0.338,0.787,0.6,0.588,0.138,0.1,0.063,0.1,0.7,0.575,0.475,0.275,0.175,0.188,0.5,0.212,0.338,0.35,0.813,0.375,1.238,1.113,0.55,0.375,0.45,0.225,0.2,0.175
6407368008,1109087,Consumption,02/12/2017,No,0.2,0.163,0.188,0.138,0.175,0.1,0.075,0.075,0.087,0.063,0.087,0.075,0.075,0.075,0.063,0.087,0.163,0.438,0.237,0.375,0.3,0.338,0.325,0.625,1.113,0.588,0.45,0.275,0.125,0.313,0.338,0.463,0.45,0.713,0.438,0.3,0.25,0.275,0.25,0.237,0.813,0.688,0.412,1.212,0.5,1.438,0.2,0.2
6407368008,1109087,Consumption,03/12/2017,No,0.1,0.1,0.087,0.1,0.087,0.087,0.087,0.087,0.087,0.1,0.075,0.087,0.075,0.1,0.075,0.1,0.075,0.325,0.087,0.138,0.313,0.188,0.338,0.188,0.1,0.075,0.138,0.175,0.175,0.188,0.35,0.35,0.613,0.7,0.512,0.237,0.4,0.362,0.512,0.388,0.463,0.613,0.575,0.4,0.412,0.3,0.625,0.15
6407368008,1109087,Consumption,04/12/2017,No,0.138,0.113,0.163,0.1,0.138,0.125,0.125,0.125,0.1,0.138,0.1,0.113,0.1,0.113,0.1,0.087,0.1,0.237,0.237,0.563,0.487,0.613,0.475,0.425,0.6,0.087,0.087,0.063,0.1,0.075,0.1,0.063,0.125,0.15,0.1,0.388,0.75,0.325,0.425,0.5,0.762,0.563,0.613,0.75,0.537,0.362,0.338,0.263
6407368008,1109087,Consumption,05/12/2017,No,0.15,0.1,0.1,0.1,0.063,0.087,0.087,0.075,0.087,0.1,0.675,0.138,0.1,0.075,0.087,0.1,0.425,0.388,0.188,0.45,0.825,0.125,0.588,0.138,0.188,0.087,0.1,0.163,0.113,0.125,0.2,0.512,0.138,0.113,0.362,0.487,0.113,0.138,0.338,0.263,0.362,0.637,0.963,0.487,0.588,0.212,0.138,0.113
6407368008,1109087,Consumption,06/12/2017,No,0.113,0.1,0.075,0.1,0.1,0.087,0.075,0.087,0.087,0.075,0.35,0.75,0.075,0.087,0.075,0.075,0.338,0.438,0.5,0.225,0.188,0.087,0.275,0.188,0.113,0.087,0.087,0.087,0.8,0.138,0.125,0.075,0.1,0.1,0.087,0.113,0.1,0.113,0.175,0.125,0.237,0.575,0.35,0.287,0.2,0.375,0.325,0.1
6407368008,1109087,Consumption,07/12/2017,No,0.075,0.2,0.087,0.075,0.075,0.075,0.087,0.087,0.063,0.075,0.087,0.05,0.087,0.075,0.075,0.113,0.163,0.762,0.762,0.8,0.75,0.212,0.138,0.113,0.1,0.1,0.212,0.163,0.15,0.463,0.125,0.125,0.225,0.287,0.287,0.313,0.45,0.512,0.6,0.537,0.575,0.537,0.738,0.438,0.313,0.263,0.263,0.113
6407368008,1109087,Consumption,08/12/2017,No,0.125,0.1,0.087,0.113,0.125,0.125,0.15,0.15,0.15,0.113,0.138,0.15,0.138,0.237,0.163,0.15,0.188,0.388,0.225,0.4,0.813,0.325,0.412,0.087,0.362,0.15,0.1,0.113,0.113,0.087,0.125,0.113,0.1,0.113,0.1,0.125,0.212,0.225,0.412,1.087,1.725,1.45,1.313,0.887,1.038,0.912,0.6,0.388
6407368008,1109087,Consumption,09/12/2017,No,0.3,0.113,0.138,0.125,0.125,0.125,0.1,0.138,0.1,0.125,0.113,0.75,0.3,0.2,0.2,0.188,0.163,0.175,0.188,0.212,0.138,0.1,0.138,0.313,0.212,0.237,0.225,0.287,0.25,0.225,0.163,0.163,0.237,0.362,0.25,0.25,0.113,0.125,0.163,0.3,0.9,0.925,0.65,0.725,0.675,0.787,0.738,0.463
6407368008,1109087,Consumption,10/12/2017,No,0.463,0.438,0.325,0.113,0.087,0.113,0.1,0.1,0.1,0.113,0.087,0.1,0.087,0.1,0.113,0.075,0.113,0.2,0.25,0.237,0.3,0.45,0.287,0.287,0.75,0.25,0.275,0.512,0.263,0.35,0.212,0.175,0.225,0.275,0.163,0.113,0.287,0.425,0.375,0.25,0.313,0.287,0.3,0.325,0.313,0.313,0.338,0.55
6407368008,1109087,Consumption,11/12/2017,No,0.512,0.425,0.438,0.412,0.475,0.475,0.475,0.487,0.475,0.487,0.35,0.188,0.163,0.175,0.163,0.188,0.163,0.2,0.662,0.9,1.563,0.438,0.338,0.2,0.35,0.3,0.313,0.237,0.237,0.2,0.263,0.25,0.762,0.575,0.25,0.388,0.738,0.813,0.9,0.85,1.075,0.4,0.463,0.4,0.512,0.887,0.875,0.55
6407368008,1109087,Consumption,12/12/2017,No,0.775,0.138,0.113,0.125,0.113,0.1,0.125,0.1,0.113,0.125,0.1,0.438,0.15,0.138,0.138,0.125,0.15,0.138,0.263,0.138,0.525,0.463,0.212,0.125,0.138,0.138,0.237,0.412,0.188,0.15,0.125,0.175,0.113,0.637,0.188,0.138,0.113,0.113,0.2,0.237,0.35,0.963,1.1,0.512,0.875,0.225,0.1,0.087
6407368008,1109087,Consumption,13/12/2017,No,0.1,0.1,0.087,0.087,0.087,0.1,0.087,0.075,0.087,0.087,0.375,0.263,0.212,0.188,0.2,0.2,0.2,0.75,0.2,0.15,0.15,0.15,0.138,0.125,0.138,0.113,0.125,0.087,0.087,0.2,0.113,0.1,0.163,0.975,0.813,0.963,0.838,0.938,0.875,1.575,1.25,1.488,1.05,0.263,0.25,0.362,0.25,0.25
6407368008,1109087,Consumption,14/12/2017,No,0.2,0.212,0.188,0.175,0.188,0.188,0.2,0.163,0.188,0.188,0.188,0.163,0.125,0.35,0.225,0.125,0.113,0.1,0.113,0.2,0.15,0.113,0.1,0.075,0.1,0.087,0.087,0.087,0.1,0.087,0.212,0.113,0.138,0.15,0.212,0.163,0.075,0.087,0.087,0.1,0.2,0.563,0.338,0.813,0.475,0.563,0.4,0.35
6407368008,1109087,Consumption,15/12/2017,No,0.338,0.3,0.163,0.113,0.087,0.087,0.1,0.087,0.075,0.1,0.087,0.075,0.188,0.125,0.2,0.087,0.237,0.113,0.163,0.075,0.075,0.138,0.063,0.087,0.087,0.075,0.2,0.237,0.138,0.125,0.075,0.087,0.1,0.075,0.1,0.1,0.1,1.075,0.863,0.925,0.287,0.1,0.075,0.338,0.362,0.35,0.463,0.2
6407368008,1109087,Consumption,16/12/2017,No,0.087,0.1,0.1,0.063,0.1,0.087,0.063,0.1,0.075,0.163,0.087,0.087,0.087,0.063,0.138,0.1,0.175,0.35,0.1,0.063,0.075,0.087,0.063,0.087,0.6,0.588,0.138,0.175,0.138,0.7,0.662,0.738,0.725,0.625,0.563,1.15,0.825,0.463,0.512,0.438,0.188,0.463,0.237,0.313,0.313,0.487,0.15,0.575
6407368008,1109087,Consumption,17/12/2017,No,0.212,0.125,0.15,0.138,0.138,0.138,0.125,0.138,0.138,0.125,0.45,0.175,0.087,0.1,0.087,0.1,0.1,0.075,0.263,0.2,0.188,0.225,0.125,0.1,0.1,0.175,0.1,0.087,0.1,0.1,0.113,0.1,0.113,0.1,0.087,0.138,0.163,0.813,0.55,0.6,0.388,0.287,0.263,0.338,0.125,0.138,0.1,0.1
6407368008,1109087,Consumption,18/12/2017,No,0.125,0.087,0.113,0.212,0.125,0.1,0.113,0.087,0.113,0.1,0.225,0.3,0.1,0.087,0.1,0.087,0.362,0.113,0.175,0.087,0.1,0.087,0.087,0.087,0.087,0.087,0.087,0.1,0.087,0.075,0.1,0.163,0.138,0.613,1.45,1.038,0.863,0.5,0.2,0.163,0.412,0.912,1.013,0.838,0.637,0.237,0.125,0.138
6407368008,1109087,Consumption,19/12/2017,No,0.125,0.087,0.113,0.125,0.1,0.113,0.1,0.087,0.113,0.113,0.1,0.113,0.087,0.1,0.113,0.1,0.113,0.45,0.237,0.563,0.5,0.537,0.125,0.163,0.175,0.113,0.15,0.163,0.113,0.125,0.113,0.1,1.738,1.188,0.8,1.038,0.863,0.738,0.625,0.438,0.4,0.512,0.8,0.475,0.475,0.5,0.175,0.113
6407368008,1109087,Consumption,20/12/2017,No,0.125,0.138,0.2,0.212,0.163,0.2,0.2,0.175,0.188,0.175,0.188,0.2,0.175,0.188,0.175,0.188,0.163,0.175,0.188,0.263,0.287,0.138,0.675,0.45,0.113,0.113,0.113,0.075,0.163,0.163,0.1,0.25,0.175,0.163,0.15,0.175,0.188,0.15,0.313,0.287,0.2,0.275,0.237,0.225,0.688,0.637,0.963,0.463
6407368008,1109087,Consumption,21/12/2017,No,0.087,0.113,0.087,0.113,0.113,0.075,0.1,0.087,0.1,0.075,0.1,0.1,0.087,0.113,0.113,0.125,0.075,0.3,0.075,0.163,0.163,0.6,0.212,0.15,0.175,1.125,0.975,0.787,0.775,0.1,0.163,0.087,0.087,0.1,0.1,0.113,0.075,0.087,0.15,0.125,0.35,0.362,0.338,0.375,0.362,0.35,0.237,0.212
6407368008,1109087,Consumption,22/12/2017,No,0.175,0.188,0.188,0.175,0.188,0.188,0.188,0.188,0.163,0.188,0.188,0.175,0.188,0.275,0.225,0.175,0.188,0.188,0.412,0.588,0.35,0.3,0.188,0.175,0.188,0.138,0.15,0.188,0.2,0.2,0.163,0.25,0.263,0.313,0.263,0.313,0.388,0.287,0.237,0.263,0.425,0.4,0.3,0.212,0.275,0.263,0.1,0.087
6407368008,1109087,Consumption,23/12/2017,No,0.1,0.087,0.087,0.087,0.1,0.075,0.087,0.087,0.075,0.087,0.075,0.075,0.087,0.063,0.1,0.087,0.075,0.375,0.825,0.425,0.313,0.563,0.188,0.087,0.087,0.188,0.125,0.1,0.1,0.087,0.125,0.4,0.5,0.4,0.15,0.15,0.175,0.338,0.487,0.4,0.375,0.425,0.563,0.475,0.412,0.263,0.1,0.113
6407368008,1109087,Consumption,24/12/2017,No,0.1,0.087,0.113,0.087,0.087,0.1,0.087,0.087,0.087,0.087,0.087,0.1,0.087,0.075,0.1,0.075,0.087,0.087,0.25,0.4,0.575,0.613,0.625,0.175,0.75,0.212,0.138,0.113,0.113,0.1,0.188,0.138,0.163,0.138,0.113,0.1,0.163,0.125,0.912,0.75,0.275,0.263,0.313,0.487,0.512,0.362,0.475,0.163
6407368008,1109087,Consumption,25/12/2017,No,0.163,0.15,0.15,0.15,0.138,0.125,0.138,0.138,0.15,0.15,0.263,0.263,0.188,0.15,0.163,0.138,0.725,0.338,0.087,0.1,0.388,0.113,0.125,0.438,0.55,0.388,0.325,0.175,0.163,0.175,0.35,0.2,0.1,0.1,0.113,0.1,0.113,0.1,0.113,0.1,0.1,0.1,0.1,0.1,0.487,0.388,0.1,0.113
6407368008,1109087,Consumption,26/12/2017,No,0.1,0.113,0.1,0.087,0.113,0.1,0.113,0.113,0.125,0.138,0.15,0.125,0.225,0.138,0.138,0.138,0.188,0.675,0.362,0.3,0.625,0.263,0.087,0.087,0.075,0.075,0.075,0.087,0.075,0.087,0.087,0.087,0.087,0.075,0.1,0.087,0.087,0.1,0.087,0.087,0.087,0.087,0.087,0.1,0.087,0.087,0.087,0.1
6407368008,1109087,Consumption,27/12/2017,No,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.075,0.075,0.087,0.087,0.087,0.087,0.087,0.075,0.075,0.087,0.087,0.087,0.138,0.175,0.487,0.175,0.325,0.588,0.388,0.35,0.325,0.113,0.087,0.1,0.1,0.1,0.1,0.113,0.1,0.1,0.1,0.175,0.263,0.138,0.138,0.1,0.1,0.087
6407368008,1109087,Consumption,28/12/2017,No,0.125,0.1,0.1,0.1,0.1,0.1,0.087,0.1,0.1,0.1,0.1,0.087,0.087,0.1,0.087,0.087,0.1,0.087,0.15,0.225,0.825,0.85,0.237,0.4,0.25,0.95,0.762,0.963,0.825,0.688,0.787,0.825,0.7,0.175,0.212,0.362,0.35,0.588,0.388,0.537,0.388,0.25,0.237,0.188,0.125,0.087,0.1,0.087
